output,status,warnings,margin_1024,green_pixels
public/game-assets/items/textile/simple_cloak.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/simple_cloak_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/simple_cloak_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/magic/scarce_cloak_of_starlight.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/thiefs_cloak.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/thiefs_cloak_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/thiefs_cloak_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/ragged_coat.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/ragged_coat_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/ragged_coat_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/royal_coat.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/royal_coat_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/royal_coat_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/thick_coat.png,PASS,,51,0
public/game-assets/items/textile/thick_coat_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/thick_coat_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/black_dress.png,PASS,,51,0
public/game-assets/items/textile/black_dress_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/black_dress_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/corset.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/corset_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/corset_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/light_blue_dress.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/light_blue_dress_few.png,PASS,,51,0
public/game-assets/items/textile/light_blue_dress_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/scarce_red_dress.png,PASS,,51,0
public/game-assets/items/textile/scarce_red_dress_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/scarce_red_dress_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/white_dress.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/white_dress_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/white_dress_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/ceremonial_gloves.png,PASS,,51,0
public/game-assets/items/textile/ceremonial_gloves_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/ceremonial_gloves_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/rough_gloves.png,PASS,,51,0
public/game-assets/items/textile/rough_gloves_few.png,PASS,,51,0
public/game-assets/items/textile/rough_gloves_many.png,PASS,,51,0
public/game-assets/items/textile/fancy_gloves.png,PASS,,51,0
public/game-assets/items/textile/fancy_gloves_few.png,PASS,,51,0
public/game-assets/items/textile/fancy_gloves_many.png,PASS,,51,0
public/game-assets/items/textile/fencer_gloves.png,PASS,,51,0
public/game-assets/items/textile/fencer_gloves_few.png,PASS,,51,0
public/game-assets/items/textile/fencer_gloves_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/working_gloves.png,PASS,,51,0
public/game-assets/items/textile/working_gloves_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/working_gloves_many.png,PASS,,51,0
public/game-assets/items/textile/straw_hat.png,PASS,,51,0
public/game-assets/items/textile/straw_hat_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/straw_hat_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/bear_cap.png,PASS,,51,0
public/game-assets/items/textile/bear_cap_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/bear_cap_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/brown_cap.png,PASS,,51,0
public/game-assets/items/textile/brown_cap_few.png,PASS,,51,0
public/game-assets/items/textile/brown_cap_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/rough_cap.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/rough_cap_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/rough_cap_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/starcourt_leather_helm.png,PASS,,51,0
public/game-assets/items/textile/starcourt_leather_helm_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/starcourt_leather_helm_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/fancy_veil.png,PASS,,51,0
public/game-assets/items/textile/fancy_veil_few.png,PASS,,51,0
public/game-assets/items/textile/fancy_veil_many.png,PASS,,51,0
public/game-assets/items/textile/fuzzy_cap.png,PASS,,51,0
public/game-assets/items/textile/fuzzy_cap_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/fuzzy_cap_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/jester_cap.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/jester_cap_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/jester_cap_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/mysterious_veil.png,PASS,,51,0
public/game-assets/items/textile/mysterious_veil_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/mysterious_veil_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/peasant_cap.png,PASS,,51,0
public/game-assets/items/textile/peasant_cap_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/peasant_cap_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/coif.png,PASS,,51,0
public/game-assets/items/textile/coif_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/coif_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/wimple.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/wimple_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/wimple_many.png,PASS,,51,0
public/game-assets/items/textile/butterfly_mask.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/ghost_mask.png,PASS,,51,0
public/game-assets/items/textile/cyclopse_mask.png,PASS,,51,0
public/game-assets/items/textile/devil_mask.png,PASS,,51,0
public/game-assets/items/textile/goofy_mask.png,PASS,,51,0
public/game-assets/items/textile/venetian_mask.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/monster_mask.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/skull_mask.png,PASS,,51,0
public/game-assets/items/textile/ash_fiend_mask.png,PASS,,51,0
public/game-assets/items/textile/animal_skin_rags.png,PASS,,51,0
public/game-assets/items/textile/animal_skin_rags_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/animal_skin_rags_many.png,PASS,,51,0
public/game-assets/items/textile/scarce_big_cat_skin_rags.png,PASS,,51,0
public/game-assets/items/textile/scarce_big_cat_skin_rags_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/scarce_big_cat_skin_rags_many.png,PASS,,51,0
public/game-assets/items/textile/strong_leather_rags.png,PASS,,51,0
public/game-assets/items/textile/strong_leather_rags_few.png,PASS,,51,0
public/game-assets/items/textile/strong_leather_rags_many.png,PASS,,51,0
public/game-assets/items/magic/enchanted_rags.png,PASS,,51,0
public/game-assets/items/magic/enchanted_rags_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/magic/enchanted_rags_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/magic/fabled_unraveling_rags.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/scarce_blue_robes.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/scarce_blue_robes_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/scarce_blue_robes_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/rough_brown_robes.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/rough_brown_robes_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/rough_brown_robes_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/fabled_robes_of_unraveling.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/flashy_robes.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/flashy_robes_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/flashy_robes_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/fine_green_robes.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/fine_green_robes_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/fine_green_robes_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/long_black_robes.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/long_black_robes_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/long_black_robes_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/long_purple_robes.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/long_purple_robes_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/long_purple_robes_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/silk_robes.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/silk_robes_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/silk_robes_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/nightstar_robes.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/nightstar_robes_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/nightstar_robes_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/red_robes.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/red_robes_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/red_robes_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/teal_robes.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/teal_robes_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/teal_robes_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/assassin_boots.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/assassin_boots_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/assassin_boots_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/black_boots.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/black_boots_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/black_boots_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/black_shoes.png,PASS,,51,0
public/game-assets/items/textile/black_shoes_few.png,PASS,,51,0
public/game-assets/items/textile/black_shoes_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/rough_boots.png,PASS,,51,0
public/game-assets/items/textile/rough_boots_few.png,PASS,,51,0
public/game-assets/items/textile/rough_boots_many.png,PASS,,51,0
public/game-assets/items/textile/rough_shoes.png,PASS,,51,0
public/game-assets/items/textile/rough_shoes_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/rough_shoes_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/fancy_laced_boots.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/fancy_laced_boots_few.png,PASS,,51,0
public/game-assets/items/textile/fancy_laced_boots_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/fancy_laced_shoes.png,PASS,,51,0
public/game-assets/items/textile/fancy_laced_shoes_few.png,PASS,,51,0
public/game-assets/items/textile/fancy_laced_shoes_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/strong_boots.png,PASS,,51,0
public/game-assets/items/textile/strong_boots_few.png,PASS,,51,0
public/game-assets/items/textile/strong_boots_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/winter_boots.png,PASS,,51,0
public/game-assets/items/textile/winter_boots_few.png,PASS,,51,0
public/game-assets/items/textile/winter_boots_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/work_boots.png,PASS,,51,0
public/game-assets/items/textile/work_boots_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/work_boots_many.png,PASS,,51,0
public/game-assets/items/textile/vest.png,PASS,,51,0
public/game-assets/items/textile/vest_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/vest_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/armor/chain_boots.png,PASS,,51,0
public/game-assets/items/armor/chain_boots_few.png,PASS,,51,0
public/game-assets/items/armor/chain_boots_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/leather_boots.png,PASS,,51,0
public/game-assets/items/textile/leather_boots_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/leather_boots_many.png,PASS,,51,0
public/game-assets/items/armor/plate_boots.png,PASS,,51,0
public/game-assets/items/armor/plate_boots_few.png,PASS,,51,0
public/game-assets/items/armor/plate_boots_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/tall_boots.png,PASS,,51,0
public/game-assets/items/textile/tall_boots_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/tall_boots_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/fancy_brogue_shoes.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/fancy_brogue_shoes_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/fancy_brogue_shoes_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/fancy_leather_boots.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/fancy_leather_boots_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/fancy_leather_boots_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/gaiters.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/gaiters_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/gaiters_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/stockings.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/stockings_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/stockings_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/cotton_socks.png,PASS,,51,0
public/game-assets/items/textile/cotton_socks_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/cotton_socks_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/wool_socks.png,PASS,,51,0
public/game-assets/items/textile/wool_socks_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/wool_socks_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/armor/chain_leggings.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/armor/chain_leggings_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/armor/chain_leggings_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/armor/cloth_leggings.png,PASS,,51,0
public/game-assets/items/armor/cloth_leggings_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/armor/cloth_leggings_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/armor/leather_leggings.png,PASS,,51,0
public/game-assets/items/armor/leather_leggings_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/armor/leather_leggings_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/armor/plate_leggings.png,PASS,,51,0
public/game-assets/items/armor/plate_leggings_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/armor/plate_leggings_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/armor/fancy_plate_leggings.png,PASS,,51,0
public/game-assets/items/armor/fancy_plate_leggings_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/armor/fancy_plate_leggings_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/armor/rough_leggings.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/armor/rough_leggings_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/armor/rough_leggings_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/sandals.png,PASS,,51,0
public/game-assets/items/textile/sandals_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/sandals_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/mens_undertunic.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/mens_undertunic_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/mens_undertunic_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/womens_chemise_undergarment.png,PASS,,51,0
public/game-assets/items/textile/womens_chemise_undergarment_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/womens_chemise_undergarment_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/noblewoman_blouse.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/noblewoman_blouse_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/noblewoman_blouse_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/peasant_blouse.png,PASS,,51,0
public/game-assets/items/textile/peasant_blouse_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/peasant_blouse_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/cloth_tunic.png,PASS,,51,0
public/game-assets/items/textile/cloth_tunic_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/cloth_tunic_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/leather_tunic.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/leather_tunic_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/textile/leather_tunic_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/religion/monk_robes.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/religion/monk_robes_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/religion/monk_robes_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/frosthaven_coat_of_arms.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/frosthaven_coat_of_arms_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/frosthaven_coat_of_arms_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/amberwick_coat_of_arms.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/amberwick_coat_of_arms_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/amberwick_coat_of_arms_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/gatecrag_coat_of_arms.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/gatecrag_coat_of_arms_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/gatecrag_coat_of_arms_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/appleford_coat_of_arms.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/appleford_coat_of_arms_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/appleford_coat_of_arms_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/emberpeak_coat_of_arms.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/emberpeak_coat_of_arms_few.png,PASS,,51,0
public/game-assets/items/art/emberpeak_coat_of_arms_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/pearlgate_coat_of_arms.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/pearlgate_coat_of_arms_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/pearlgate_coat_of_arms_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/stormmere_coat_of_arms.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/stormmere_coat_of_arms_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/stormmere_coat_of_arms_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/painted_coast_unity_coat_of_arms.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/painted_coast_unity_coat_of_arms_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/painted_coast_unity_coat_of_arms_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/glassmere_coat_of_arms.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/glassmere_coat_of_arms_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/glassmere_coat_of_arms_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/mirrorfen_coat_of_arms.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/mirrorfen_coat_of_arms_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/mirrorfen_coat_of_arms_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/magic/brasskeep_coat_of_arms.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/magic/brasskeep_coat_of_arms_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/magic/brasskeep_coat_of_arms_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/oldwake_harbor_coat_of_arms.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/oldwake_harbor_coat_of_arms_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/oldwake_harbor_coat_of_arms_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/riverwake_coat_of_arms.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/riverwake_coat_of_arms_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/riverwake_coat_of_arms_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/wolfhook_bay_coat_of_arms.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/wolfhook_bay_coat_of_arms_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/wolfhook_bay_coat_of_arms_many.png,PASS,,51,0
public/game-assets/items/art/embercourt_coat_of_arms.png,PASS,,51,0
public/game-assets/items/art/embercourt_coat_of_arms_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/embercourt_coat_of_arms_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/dawnmere_coast_coat_of_arms.png,PASS,,51,0
public/game-assets/items/art/dawnmere_coast_coat_of_arms_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/dawnmere_coast_coat_of_arms_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/crownfall_coat_of_arms.png,PASS,,51,0
public/game-assets/items/art/crownfall_coat_of_arms_few.png,PASS,,51,0
public/game-assets/items/art/crownfall_coat_of_arms_many.png,PASS,,51,0
public/game-assets/items/art/great_valley_coat_of_arms.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/great_valley_coat_of_arms_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/great_valley_coat_of_arms_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/greenhollow_coat_of_arms.png,PASS,,51,0
public/game-assets/items/art/greenhollow_coat_of_arms_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/greenhollow_coat_of_arms_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/bellmarsh_coat_of_arms.png,PASS,,51,0
public/game-assets/items/art/bellmarsh_coat_of_arms_few.png,PASS,,51,0
public/game-assets/items/art/bellmarsh_coat_of_arms_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/highbell_coat_of_arms.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/highbell_coat_of_arms_few.png,PASS,,51,0
public/game-assets/items/art/highbell_coat_of_arms_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/pembran_coat_of_arms.png,PASS,,51,0
public/game-assets/items/art/pembran_coat_of_arms_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/pembran_coat_of_arms_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/rockerton_coat_of_arms.png,PASS,,51,0
public/game-assets/items/art/rockerton_coat_of_arms_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/rockerton_coat_of_arms_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/sunwell_oasis_coat_of_arms.png,PASS,,51,0
public/game-assets/items/art/sunwell_oasis_coat_of_arms_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/art/sunwell_oasis_coat_of_arms_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/metal/copper_beaker.png,PASS,,51,0
public/game-assets/items/metal/copper_beaker_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/metal/copper_beaker_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/metal/copper_bowl.png,PASS,,51,0
public/game-assets/items/metal/copper_bowl_few.png,PASS,,51,0
public/game-assets/items/metal/copper_bowl_many.png,PASS,,51,0
public/game-assets/items/metal/copper_distiller.png,PASS,,51,0
public/game-assets/items/metal/copper_distiller_few.png,PASS,,51,0
public/game-assets/items/metal/copper_distiller_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/metal/copper_goblet.png,PASS,,51,0
public/game-assets/items/metal/copper_goblet_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/metal/copper_goblet_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/metal/copper_jar.png,PASS,,51,0
public/game-assets/items/metal/copper_jar_few.png,PASS,,51,0
public/game-assets/items/metal/copper_jar_many.png,PASS,,51,0
public/game-assets/items/metal/copper_lidded_pot.png,PASS,,51,0
public/game-assets/items/metal/copper_lidded_pot_few.png,PASS,,51,0
public/game-assets/items/metal/copper_lidded_pot_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/metal/copper_pitcher.png,PASS,,51,0
public/game-assets/items/metal/copper_pitcher_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/metal/copper_pitcher_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/metal/copper_plate.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/metal/copper_plate_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/metal/copper_plate_many.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/metal/copper_still.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/metal/copper_still_few.png,PASS,source_crossed_nominal_cell,51,0
public/game-assets/items/metal/copper_still_many.png,PASS,source_crossed_nominal_cell,51,0
